AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing
700000009204,Shamrock House,Dungannon,54.52907035,-6.6244899,289104,365394
700000009205,Reenaderry Road,Dungannon,54.52484413,-6.62653175,288981,364921
700000009206,Reenaderry Road,Dungannon,54.5197351,-6.6291587,288822,364349
700000009207,St Johns Primary School,Dungannon,54.5170271,-6.63040758,288747,364046
700000009208,Derrytresk GAC,Dungannon,54.51731167,-6.6381038,288248,364068
700000009209,Ditches,Dungannon,54.5177928,-6.64494428,287804,364113
700000009210,Annaghaboe Road,Dungannon,54.52254022,-6.65172157,287355,364633
700000009211,OHanlands  House,Dungannon,54.52720386,-6.65827148,286921,365144
700000009212,New Gates,Dungannon,54.52862296,-6.66310606,286605,365296
700000009213,St Patrick's Primary School,Dungannon,54.53172769,-6.66765436,286304,365636
700000009214,Moor Gardens,Dungannon,54.53417818,-6.67318241,285941,365902
700000009215,Coney Park,Dungannon,54.53432151,-6.67560321,285784,365915
700000009216,Canal Walk,Dungannon,54.53524441,-6.68113498,285424,366011
700000009217,Millbrook,Dungannon,54.53776058,-6.68780549,284987,366283
700000009218,Columbas Villas,Dungannon,54.53919186,-6.69387797,284591,366435
700000009219,Lineside,Dungannon,54.53989468,-6.70158091,284091,366504
700000009220,Brackaville Church,Dungannon,54.53645475,-6.70417748,283930,366118
700000009221,Millview Manor,Dungannon,54.53149867,-6.71034359,283541,365559
700000009222,Dungannon Road,Dungannon,54.53094961,-6.71700327,283111,365490
700000009223,Gortin Crescent,Dungannon,54.53078688,-6.72114824,282843,365467
700000009224,Semmingtons House,Dungannon,54.53067778,-6.72357687,282686,365452
700000009225,Gilmores Crossroads,Dungannon,54.52974333,-6.72953763,282302,365341
700000009226,Edendork P-S,Dungannon,54.52971549,-6.73803426,281752,365328
700000009227,Killymeal Road,Dungannon,54.52857215,-6.74211649,281490,365196
700000009229,Curran Terrace,Dungannon,54.52581249,-6.7541097,280719,364875
700000009231,Rossmore Road,Dungannon,54.52304392,-6.75745274,280508,364563
700000009232,Drumglass,Dungannon,54.51676307,-6.76172009,280244,363859
700000009233,Oaks Centre,Dungannon,54.51226251,-6.76438842,280080,363355
700000009234,Oak's Road,Dungannon,54.5099684,-6.76583177,279991,363098
700000009235,Thomas Street,Dungannon,54.5077264,-6.7682728,279835,362844
700000009236,Dungannon Library,Dungannon,54.504833,-6.769411,279767,362521
700000009237,Scotch Street,Dungannon,54.5036824,-6.7704273,279703,362392
700000009238,Lower Scotch Street,Dungannon,54.5021575,-6.7728723,279548,362219
700000009239,Dungannon Bus Station,Dungannon,54.50112111,-6.77395532,279482,362104
700000009240,Kings Row,Dungannon,54.54123253,-6.69983879,284201,366655
700000009241,The Brambles,Dungannon,54.54560302,-6.6994062,284220,367142
700000009242,Lisnastrain Heights,Dungannon,54.54751261,-6.69653289,284402,367358
700000009243,Lisnastrain Crossroads,Dungannon,54.55013478,-6.69393017,284565,367653
700000009245,Shanlis Road,Dungannon,54.55619163,-6.68166474,285346,368342
700000009246,Stewartstown Road,Dungannon,54.55910908,-6.67651583,285673,368673
700000009247,Moor Road,Dungannon,54.56433396,-6.67733851,285606,369252
700000009248,Richardsons House,Dungannon,54.56736622,-6.67660395,285650,369592
700000009250,Hillhead,Dungannon,54.57504873,-6.67754575,285573,370446
700000009251,The Square,Dungannon,54.57703129,-6.67646087,285639,370668
700000009252,The Square,Dungannon,54.57672476,-6.67636255,285646,370634
700000009253,Hillhead,Dungannon,54.57490369,-6.67742674,285581,370430
700000009255,Richardsons House,Dungannon,54.56853047,-6.67709193,285616,369721
700000009256,Moor Road,Dungannon,54.56388577,-6.67708772,285626,369204
700000009257,Stewartstown Road,Dungannon,54.55994358,-6.67724627,285624,368765
700000009258,Shanlis Road,Dungannon,54.55612029,-6.68171341,285343,368334
700000009259,Half Way House,Dungannon,54.55598321,-6.68562843,285090,368314
700000009260,Lisnastrain Crossroads,Dungannon,54.55067544,-6.69324834,284608,367714
700000009261,2-6 Lisnastraine Park,Dungannon,54.54768707,-6.69604826,284433,367378
700000009262,The Brambles,Dungannon,54.54598089,-6.69862153,284270,367185
700000009263,Kings Row,Dungannon,54.54102448,-6.69970634,284210,366632
700000009264,South West College Dungannon,Dungannon,54.5085372,-6.7642024,280097,362939
700000009265,Leisure Centre,Dungannon,54.5062609,-6.7634836,280148,362687
700000009266,St Patrick's Primary School,Dungannon,54.50441929,-6.7617229,280268,362485
700000009267,Watts House,Dungannon,54.50363822,-6.75564892,280663,362405
700000009268,Bushvale,Dungannon,54.50427926,-6.75160032,280924,362481
700000009269,The Cairn,Dungannon,54.50491395,-6.74608523,281280,362558
700000009270,Lisna Clin- Terrace,Dungannon,54.50593091,-6.7427967,281491,362675
700000009271,Lower Town Bridge,Dungannon,54.50819791,-6.73619651,281914,362935
700000009272,Bush Crossroads,Dungannon,54.51417414,-6.72270187,282776,363616
700000009273,Keenaghans Corner,Dungannon,54.51290997,-6.71193293,283476,363488
700000009274,Drumkee Crossroads,Dungannon,54.50983743,-6.69767095,284406,363163
700000009275,Ballynakelly Road,Dungannon,54.51087272,-6.69620211,284499,363280
700000009276,Ballynakelly Road,Dungannon,54.5140662,-6.69409306,284629,363638
700000009277,Working Mens Club,Dungannon,54.51620111,-6.69295946,284698,363877
700000009278,Coash Road,Dungannon,54.51874332,-6.69210613,284748,364161
700000009279,Ballynakelly Cranebrook,Dungannon,54.52175576,-6.68739212,285047,364502
700000009280,Loughview Road,Dungannon,54.52250832,-6.68554556,285165,364588
700000009281,Tamnamore Road,Dungannon,54.52090426,-6.68261646,285358,364413
700000009282,Burnbrea,Dungannon,54.51619989,-6.67632863,285775,363897
700000009283,Moor Road,Dungannon,54.51844274,-6.67440296,285895,364149
700000009284,Corr A-O-H Hall,Dungannon,54.52294702,-6.67388638,285919,364651
700000009285,Moorbridge,Dungannon,54.52396709,-6.67433211,285888,364764
700000009286,Moor Road,Dungannon,54.52621515,-6.67452185,285871,365014
700000009287,Gortgonis Road,Dungannon,54.52992674,-6.67381461,285909,365428
700000009288,Irwins Works,Dungannon,54.53295603,-6.68797507,284986,365748
700000009289,Gortgonis Terrace,Dungannon,54.53406151,-6.69050407,284820,365868
700000009290,Gortevin Terrace,Dungannon,54.5352092,-6.69361893,284616,365992
700000009291,Mourne Avenue,Dungannon,54.53730079,-6.69846515,284298,366219
700000009292,3-11 Ardmore Road,Dungannon,54.53857919,-6.70038665,284171,366359
700000009293,2-6 Platers Hill,Dungannon,54.53858634,-6.70021647,284182,366360
700000009294,Mourne Avenue,Dungannon,54.5371704,-6.69803671,284326,366205
700000009295,Gortevin Terrace,Dungannon,54.5355302,-6.69422664,284576,366027
700000009296,Gortgonis Terrace,Dungannon,54.53379153,-6.68963215,284877,365839
700000009297,Irwins Works,Dungannon,54.53307329,-6.68801765,284983,365761
700000009298,Concrete Systems,Dungannon,54.53059209,-6.68290694,285319,365491
700000009299,Gortgonis Road,Dungannon,54.53007495,-6.67668296,285723,365441
700000009300,Moorbridge,Dungannon,54.52636562,-6.67431618,285884,365031
700000009301,Annagher Road,Dungannon,54.5242992,-6.67430591,285889,364801
700000009302,Corr A-O-H- Hall,Dungannon,54.52307105,-6.67372792,285929,364665
700000009303,Moor Road,Dungannon,54.51893313,-6.67406278,285916,364204
700000009304,Burnbrae,Dungannon,54.51628598,-6.67598612,285797,363907
700000009305,Tamnamore Road,Dungannon,54.51924025,-6.68078598,285480,364230
700000009306,Mission Hall,Dungannon,54.59400918,-6.66323933,286458,372574
700000009307,Ballynakelly Cranebrook,Dungannon,54.52173646,-6.68726919,285055,364500
700000009308,Coash Road,Dungannon,54.51925222,-6.6918119,284766,364218
700000009309,Working Mens Club,Dungannon,54.51619978,-6.69283597,284706,363877
700000009310,Newtownkelly Road,Dungannon,54.59402301,-6.66449205,286377,372574
700000009311,Drumkee Crossroads,Dungannon,54.50957316,-6.69732425,284429,363134
700000009312,Ballynakelly Road,Dungannon,54.51074362,-6.70425034,283978,363256
700000009313,Keenaghans Corner,Dungannon,54.5128677,-6.71218131,283460,363483
700000009314,Bush Crossroads,Dungannon,54.51423864,-6.72285426,282766,363623
700000009315,Lower Town Bridge,Dungannon,54.50816118,-6.73612045,281919,362931
700000009316,Lisnacline,Dungannon,54.50584271,-6.74295379,281481,362665
700000009317,The Carin,Dungannon,54.50490257,-6.74585402,281295,362557
700000009318,Bushvale,Dungannon,54.5041827,-6.75181939,280910,362470
700000009319,Watts House,Dungannon,54.50372089,-6.75495174,280708,362415
700000009320,St Patrick's Primary School,Dungannon,54.50416985,-6.76105121,280312,362458
700000009321,South West College Dungannon,Dungannon,54.508258,-6.7642825,280092,362908
700000009322,Bush Road,Dungannon,54.51929231,-6.71482066,283276,364195
700000009323,McCanns Lane,Dungannon,54.52348063,-6.71161565,283475,364665
700000009324,Coarys House,Dungannon,54.52904301,-6.71089985,283510,365285
700000009325,Annagh Road End,Dungannon,54.60415924,-6.75665481,280400,373593
700000009326,Mousetown  Road,Dungannon,54.52899613,-6.71071597,283522,365280
700000009327,McCanns Lane,Dungannon,54.52346053,-6.7114155,283488,364663
700000009328,Bush Road,Dungannon,54.51926323,-6.71462081,283289,364192
700000009329,Greenaways,Dungannon,54.516355,-6.71739902,283115,363865
700000009330,Newmills Road,Dungannon,54.53043486,-6.72951615,282302,365418
700000009331,Gradeall Fct-,Dungannon,54.53204964,-6.72929607,282313,365598
700000009332,Derryvale,Dungannon,54.53754363,-6.72719415,282438,366212
700000009333,Matbro Fct-,Dungannon,54.54020393,-6.7298616,282260,366505
700000009334,Rosses Lane,Dungannon,54.54145854,-6.73127505,282166,366643
700000009335,Kennedays Fct,Dungannon,54.54667813,-6.73556363,281878,367219
700000009336,Newmills P-S,Dungannon,54.54989752,-6.73931221,281629,367573
700000009337,Newmills,Dungannon,54.5508776,-6.74025564,281566,367681
700000009338,Brackaville Road,Dungannon,54.54988722,-6.73574255,281860,367576
700000009339,Brackabille Road,Dungannon,54.55063582,-6.73173207,282118,367664
700000009340,Brackaville Road,Dungannon,54.55096808,-6.72744075,282395,367706
700000009341,Roughan,Dungannon,54.55105297,-6.72185888,282756,367722
700000009343,1-5 Roughan Place,Dungannon,54.54906382,-6.7155694,283167,367508
700000009344,Brackaville Crossroads,Dungannon,54.54753435,-6.71367029,283293,367340
700000009345,Kettle Lane,Dungannon,54.54552468,-6.71055023,283499,367120
700000009346,Primate Dixon PS,Dungannon,54.54530981,-6.70893446,283604,367098
700000009347,St Marys and St Josephs Church,Dungannon,54.54375174,-6.70773203,283685,366926
700000009348,22-30 Barrack Street,Dungannon,54.541933,-6.70483827,283876,366727
700000009349,4-12 Barrack Street,Dungannon,54.54054557,-6.70279632,284011,366575
700000009350,20-28 Barrack Street,Dungannon,54.54156198,-6.70458734,283893,366686
700000009351,St Marys and St Josephs Church,Dungannon,54.54387476,-6.70831533,283647,366939
700000009352,Canal Walk,Dungannon,54.54529819,-6.71037194,283511,367095
700000009353,Brackaville,Dungannon,54.54784578,-6.71423228,283256,367374
700000009354,13-21 Roughan Way,Dungannon,54.54946176,-6.71581962,283150,367552
700000009356,Tullaghbeg Road,Dungannon,54.55104497,-6.72110184,282805,367722
700000009357,Newmills Road,Dungannon,54.55092955,-6.72719467,282411,367702
700000009358,Brackaville Road,Dungannon,54.55007179,-6.73535048,281885,367597
700000009359,Newmills,Dungannon,54.55093967,-6.74017645,281571,367688
700000009360,Nemills-P-S,Dungannon,54.54995878,-6.73915578,281639,367580
700000009361,Kennedays Works,Dungannon,54.546983,-6.73550784,281881,367253
700000009362,Rosses Lane,Dungannon,54.54163783,-6.73123859,282168,366663
700000009363,Matbro Fct,Dungannon,54.54015611,-6.72958497,282278,366500
700000009364,Derryvale,Dungannon,54.53883521,-6.72784922,282393,366355
700000009365,Gradeall Fct,Dungannon,54.53205733,-6.72917225,282321,365599
700000009366,Gilmores,Dungannon,54.5303622,-6.72944117,282307,365410
700000009367,Doras Terrace Road,Dungannon,54.55103466,-6.74239903,281427,367696
700000009368,Annaginny Road,Dungannon,54.544146,-6.76262161,280132,366906
700000009369,Carpenndales Xrds,Dungannon,54.54328671,-6.76556803,279943,366807
700000009370,St Joseph's Convent Grammar School,Dungannon,54.5302115,-6.81550092,276736,365296
700000009371,St Joseph's Convent Grammar School,Dungannon,54.53017047,-6.81865327,276532,365288
700000009372,Csrpendales,Dungannon,54.53798942,-6.77737715,279189,366204
700000009373,Annaginny Road,Dungannon,54.54405937,-6.76381405,280055,366895
700000009374,Doras Terrace,Dungannon,54.55115255,-6.74336907,281364,367708
700000009375,Newmills Road,Dungannon,54.54734863,-6.74560312,281227,367282
700000009376,Newmills Road,Dungannon,54.54430537,-6.7458201,281219,366943
700000009377,Dry Horey,Dungannon,54.54100293,-6.74616861,281203,366575
700000009378,Power Station,Dungannon,54.53497195,-6.74936601,281008,365900
700000009379,Engine Bridge,Dungannon,54.52817911,-6.75448557,280690,365138
700000009380,Engine Bridge,Dungannon,54.5280649,-6.75473619,280674,365125
700000009381,Devlins House,Dungannon,54.53153639,-6.75248331,280813,365514
700000009382,Power Station,Dungannon,54.53466129,-6.74973083,280985,365865
700000009383,Dry Horey,Dungannon,54.54080615,-6.7462519,281198,366553
700000009384,Newmills Road,Dungannon,54.54403834,-6.74606008,281204,366913
700000009385,Newmills Road,Dungannon,54.54675941,-6.74596117,281205,367216
700000009386,Primate Dixon,Dungannon,54.54542474,-6.70876085,283615,367111
700000009387,St Josephs Collage,Dungannon,54.54591691,-6.70605648,283789,367169
700000009388,Ballynakilly Road,Dungannon,54.53574828,-6.70364369,283966,366040
700000009390,Regents Court,Dungannon,54.53411607,-6.69972514,284223,365863
700000009391,Hoggs Bridge,Dungannon,54.53490267,-6.70186298,284083,365948
700000009392,Loughview Gardens,Dungannon,54.53634583,-6.69821745,284316,366113
700000009393,Loughview Road,Dungannon,54.53485582,-6.7000106,284203,365945
700000009394,Moor Road,Dungannon,54.5446702,-6.67307374,285926,367070
700000009395,McGraths House,Dungannon,54.54001443,-6.67042821,286107,366555
700000009396,Annagher Road,Dungannon,54.54191824,-6.69927618,284236,366732
700000009397,Meenagh Park,Dungannon,54.5425924,-6.69347577,284610,366814
700000009398,Spincraft,Dungannon,54.54285049,-6.68744128,285000,366850
700000009399,Dernagh Lane,Dungannon,54.54358813,-6.68174664,285367,366939
700000009400,Wylies House,Dungannon,54.54619894,-6.6748476,285808,367238
700000009401,Annagher Roundabout,Dungannon,54.54790019,-6.67187168,285997,367431
700000009402,Killarry Lane,Dungannon,54.54972873,-6.6576559,286913,367652
700000009403,Mary Jo- Pantry,Dungannon,54.55091248,-6.64537664,287705,367799
700000009404,Coolough Drive,Dungannon,54.5512933,-6.64088202,287995,367847
700000009405,Ballybeg Road,Dungannon,54.55417871,-6.62749365,288855,368185
700000009406,Brocagh,Dungannon,54.55488843,-6.61331157,289771,368282
700000009407,Church of St Brigid,Dungannon,54.55534576,-6.60776252,290129,368340
700000009408,Mountjoy Road,Dungannon,54.55684184,-6.60271882,290452,368513
700000009409,Brocagh GAA Club,Dungannon,54.56077863,-6.60054364,290584,368954
700000009410,McConaghie Lane,Dungannon,54.56431677,-6.59963397,290635,369349
700000009411,Back Road,Dungannon,54.56762478,-6.59979889,290617,369717
700000009412,Wylies Shop,Dungannon,54.5706634,-6.59919992,290649,370056
700000009414,Carnan Corner,Dungannon,54.58011715,-6.59400376,290964,371115
700000009415,Killycolpy Post Office,Dungannon,54.58410614,-6.58630267,291453,371569
700000009416,Marion Stores,Dungannon,54.58855219,-6.5846791,291548,372066
700000009417,Quinns Motors,Dungannon,54.59280944,-6.58304625,291644,372542
700000009419,Brookend,Dungannon,54.60855408,-6.56363285,292863,374320
700000009420,Stewarts Corner,Dungannon,54.61208625,-6.55922093,293140,374719
700000009421,The-Diamond,Dungannon,54.62043881,-6.55750147,293232,375651
700000009422,Drumenny Road,Dungannon,54.62139384,-6.55773087,293215,375757
700000009423,Duffs Corner,Dungannon,54.63603751,-6.55320133,293474,377393
700000009425,Battrey Road,Dungannon,54.63566501,-6.54386017,294078,377364
700000009426,Kinrush Road,Dungannon,54.63473276,-6.52916529,295029,377280
700000009428,Laverys Corner,Dungannon,54.63346118,-6.5162489,295866,377156
700000009429,Tobin Park,Dungannon,54.63234937,-6.51642875,295857,377032
700000009430,Moorown P S,Dungannon,54.63060036,-6.51666276,295846,376837
700000009432,Old Cross Pub,Dungannon,54.62088403,-6.51189181,296177,375762
700000009433,Old Cross Ardboe,Dungannon,54.61965071,-6.50585263,296570,375633
700000009434,Hagans Lane,Dungannon,54.61581445,-6.51021923,296297,375200
700000009435,Biggers House,Dungannon,54.61183927,-6.52971245,295047,374731
700000009436,Killycanavan,Dungannon,54.61314375,-6.53950997,294411,374863
700000009437,Ardboe Stewarts Corner,Dungannon,54.61553595,-6.55468733,293425,375109
